,DPTO_CCDGO,MPIO_CNMBR,MPIO_CCNCT,DPTO_CNMBR,MPM,MPM_CAB,MPM_CPRD,AFBMO_TOT,AFBMO_CAB,AFBMO_CPRD,BLE_TOT,BLE_CAB,BLE_CPRD,BSCPI_TOT,BSCPI_CAB,BSCPI_CPRD,BASS_TOT,BASS_CAB,BASS_CPRD,TDE_TOT,TDE_CAB,TDE_CPRD,HC_TOT,HC_CAB,HC_CPRD,IEE_TOT,IEE_CAB,IEE_CPRD,IE_TOT,IE_CAB,IE_CPRD,MIPE_TOT,MIPE_CAB,MIPE_CPRD,MIP_TOT,MIP_CAB,MIP_CPRD,RE_TOT,RE_CAB,RE_CPRD,SAFAM_TOT,SAFAM_CAB,SAFAM_CPRD,SAS_TOT,SAS_CAB,SAS_CPRD,TRINF_TOT,TRINF_CAB,TRINF_CPRD,TRIML_TOT,TRIML_CAB,TRIML_CPRD,Municipality code
647,15,BUENAVISTA,15109,BOYACÁ,44.9,17.9,50.2,23.6,6.3,27.5,83.4,56.1,89.5,0.8,0.7,0.9,1.0,1.4,1.0,35.3,40.4,34.2,3.8,10.5,2.2,10.1,0.7,12.3,3.0,0.4,3.6,0.3,0.0,0.3,10.7,2.1,12.6,18.1,13.7,19.2,49.3,0.0,60.6,10.2,10.2,10.2,1.4,1.4,1.4,93.0,84.9,94.9,15109
648,15,BUSBANZÁ,15114,BOYACÁ,31.3,25.6,36.0,10.9,12.0,10.1,64.2,57.7,69.3,0.9,1.4,0.6,1.2,2.8,0.0,55.8,52.8,58.1,8.4,13.4,4.5,5.9,5.6,6.1,1.6,2.1,1.1,0.0,0.0,0.0,22.7,5.6,36.3,12.5,14.8,10.6,7.8,3.5,11.2,8.7,7.7,9.5,0.6,1.4,0.0,85.4,85.2,85.5,15114
649,15,CALDAS,15131,BOYACÁ,43.7,16.2,45.9,15.5,6.9,16.3,77.9,51.7,80.4,1.1,0.0,1.2,1.5,2.3,1.4,54.7,24.1,57.5,5.2,10.3,4.8,15.8,9.2,16.5,2.5,4.6,2.3,0.5,2.3,0.3,10.0,2.3,10.7,13.7,10.3,14.0,33.4,2.3,36.3,12.1,12.6,12.1,0.9,1.1,0.8,91.8,81.6,92.8,15131
650,15,CAMPOHERMOSO,15135,BOYACÁ,52.3,18.4,63.0,13.7,6.6,16.6,77.3,52.1,87.5,1.4,0.7,1.7,9.4,1.0,12.8,49.3,48.3,49.7,3.8,6.3,2.8,15.2,2.4,20.3,4.0,0.3,5.4,0.6,0.7,0.6,25.3,3.5,34.1,19.2,12.5,21.9,55.4,0.7,77.3,7.8,8.3,7.5,1.8,0.0,2.5,89.8,77.8,94.6,15135
651,15,CERINZA,15162,BOYACÁ,29.4,18.6,38.1,9.9,7.0,12.1,68.9,51.1,82.0,0.7,0.4,0.9,13.5,10.9,15.5,46.1,42.5,48.7,4.7,7.6,2.6,8.6,0.4,14.6,1.5,0.8,2.0,0.1,0.2,0.0,6.2,0.4,10.4,10.9,11.8,10.2,6.7,0.2,11.5,11.8,11.7,11.9,0.2,0.2,0.3,87.4,85.8,88.6,15162
652,15,CHINAVITA,15172,BOYACÁ,41.1,18.9,56.4,17.5,11.5,21.6,77.0,58.6,89.2,1.9,1.3,2.4,0.9,1.8,0.3,56.2,34.3,70.8,5.8,6.6,5.3,8.0,2.9,11.4,5.2,3.1,6.6,0.4,0.2,0.6,10.9,0.7,17.7,9.7,8.4,10.5,18.2,0.7,29.8,9.9,10.8,9.3,0.8,1.1,0.6,90.8,83.8,95.4,15172
653,15,CHIQUINQUIRÁ,15176,BOYACÁ,17.3,15.0,35.8,8.4,7.2,17.9,44.7,41.0,76.1,1.5,1.5,1.6,4.5,4.6,3.8,29.2,28.5,34.8,5.2,5.4,3.6,1.9,1.0,9.6,2.1,2.0,2.7,0.4,0.5,0.3,1.1,0.4,7.0,13.5,13.1,16.8,3.4,0.4,29.1,15.3,15.5,13.2,1.3,1.2,2.0,84.2,83.6,89.4,15176
654,15,CHITA,15183,BOYACÁ,69.1,30.4,81.7,22.4,10.6,26.5,80.3,53.7,89.4,1.2,0.9,1.3,5.1,5.0,5.1,71.5,43.7,81.1,18.3,17.4,18.7,27.2,8.4,33.7,4.2,2.2,4.9,0.9,2.4,0.4,66.1,12.7,84.5,22.6,13.3,25.9,46.9,1.5,62.4,11.3,16.8,9.5,0.9,0.9,0.9,93.1,86.4,95.4,15183
655,15,CHITARAQUE,15185,BOYACÁ,46.4,14.2,55.1,20.0,7.1,23.9,81.8,50.1,91.2,2.1,2.5,1.9,1.1,1.0,1.1,32.7,24.9,35.0,3.5,6.5,2.5,20.3,1.0,26.0,5.9,3.8,6.5,2.7,0.0,3.5,25.6,0.3,33.1,13.7,5.8,16.1,55.0,0.8,71.1,11.0,16.4,9.4,2.6,1.5,2.9,93.6,82.6,96.9,15185
656,15,CHIVATÁ,15187,BOYACÁ,42.3,19.1,47.0,18.8,5.4,21.7,70.3,45.6,75.7,2.5,3.4,2.3,4.3,0.7,5.1,57.3,42.3,60.6,11.2,17.4,9.9,23.0,4.7,26.9,2.6,2.7,2.6,0.5,0.7,0.4,10.0,0.7,12.1,18.5,20.8,18.0,10.9,0.7,13.1,13.5,16.1,13.0,0.5,0.0,0.6,83.1,71.8,85.6,15187
657,15,CIÉNEGA,15189,BOYACÁ,40.5,16.7,49.3,17.1,9.1,20.2,81.4,59.1,89.9,0.9,1.9,0.5,1.1,1.2,1.0,38.8,27.3,43.3,6.8,12.0,4.8,46.1,4.1,62.1,3.4,2.4,3.8,0.1,0.2,0.0,3.6,0.2,4.9,17.0,12.4,18.8,12.7,0.5,17.4,8.5,13.9,6.4,2.8,1.2,3.5,91.9,83.0,95.2,15189
658,15,CÓMBITA,15204,BOYACÁ,36.1,19.1,38.8,12.9,7.8,13.7,69.0,43.5,73.0,1.0,1.5,1.0,2.7,0.5,3.1,41.9,33.7,43.2,5.4,11.6,4.4,41.9,8.5,47.2,3.1,2.8,3.1,0.0,0.0,0.0,2.9,0.8,3.3,18.3,18.6,18.2,11.6,1.3,13.2,12.2,12.6,12.2,1.2,0.8,1.2,86.1,82.7,86.7,15204
659,15,COPER,15212,BOYACÁ,38.8,21.9,44.2,23.2,12.0,27.1,80.8,53.8,90.0,2.0,3.0,1.7,0.5,1.0,0.3,25.3,33.2,22.5,4.2,8.6,2.7,4.5,2.7,5.2,7.2,4.7,8.1,0.4,0.3,0.5,5.9,0.7,7.7,13.2,14.6,12.7,63.0,1.7,83.8,9.2,9.3,9.1,2.2,1.0,2.6,92.4,82.1,95.9,15212
660,15,CORRALES,15215,BOYACÁ,26.6,20.3,37.2,10.3,7.3,15.4,64.5,55.3,80.5,2.1,1.8,2.7,2.3,1.2,4.1,47.2,48.2,45.5,10.5,11.3,9.2,8.3,0.8,21.2,1.6,0.8,3.1,0.0,0.0,0.0,9.5,2.0,22.6,17.0,13.4,23.3,5.9,0.4,15.4,12.7,12.5,13.0,0.3,0.0,0.7,76.4,78.1,73.6,15215
661,15,LABRANZAGRANDE,15377,BOYACÁ,57.4,28.9,72.7,27.4,11.8,36.4,82.2,57.1,96.7,2.4,1.0,3.3,7.0,5.7,7.8,47.2,53.0,43.8,11.5,14.8,9.5,33.8,2.7,51.8,4.0,0.5,6.0,1.4,2.0,1.1,39.9,3.0,61.2,15.8,10.6,18.8,32.1,2.0,49.5,10.1,10.3,10.0,2.1,0.2,3.1,91.6,85.7,95.0,15377
662,15,LA CAPILLA,15380,BOYACÁ,31.6,19.1,40.0,15.5,11.1,18.4,77.5,56.3,91.5,0.4,0.3,0.6,1.0,1.9,0.4,45.5,36.2,51.6,3.2,4.5,2.4,12.4,4.2,17.9,2.1,1.4,2.6,0.2,0.3,0.2,7.3,0.8,11.6,11.2,14.8,8.8,19.1,0.3,31.5,7.6,10.6,5.7,1.4,0.6,2.0,90.6,84.1,94.8,15380
663,15,LA VICTORIA,15401,BOYACÁ,38.4,18.6,48.7,23.8,10.9,31.0,76.7,52.2,90.3,0.8,0.7,0.8,0.5,1.4,0.0,28.0,26.1,29.0,1.6,3.6,0.4,18.4,2.9,27.0,2.6,0.0,4.0,4.1,5.1,3.6,17.9,0.7,27.4,18.7,13.0,21.8,32.4,0.7,50.0,7.3,10.9,5.2,2.6,0.7,3.6,86.8,76.8,92.3,15401
664,15,LA UVITA,15403,BOYACÁ,41.9,26.2,54.2,11.5,7.8,14.1,68.1,55.4,77.1,0.7,0.9,0.6,5.7,6.3,5.2,63.7,53.2,71.1,8.6,11.6,6.5,9.3,1.1,15.2,1.6,0.4,2.5,0.2,0.2,0.2,24.7,2.4,40.6,15.4,15.5,15.4,16.9,1.9,27.5,13.0,15.9,10.9,0.4,0.0,0.8,88.4,84.7,91.1,15403
665,15,PESCA,15542,BOYACÁ,39.3,17.3,50.6,16.0,11.5,18.5,75.8,57.3,86.2,0.8,0.8,0.9,4.8,0.9,7.0,43.9,40.8,45.7,8.7,9.7,8.1,24.2,1.2,37.3,3.4,1.7,4.4,0.3,0.6,0.1,18.6,1.2,28.4,12.2,7.6,14.8,13.3,0.4,20.7,10.2,14.2,8.0,2.2,0.4,3.3,90.6,85.4,93.5,15542
666,15,PISBA,15550,BOYACÁ,57.9,31.9,70.8,18.6,7.9,24.9,73.7,49.8,88.0,2.0,3.0,1.5,4.4,1.5,6.2,52.8,52.7,52.8,14.0,17.2,12.0,24.1,6.4,34.6,5.5,2.5,7.3,2.2,4.4,0.9,38.2,11.8,54.0,18.2,19.2,17.6,50.2,2.0,78.9,10.3,10.8,10.0,3.1,1.5,4.1,88.4,80.3,93.3,15550
667,15,PUERTO BOYACÁ,15572,BOYACÁ,33.6,30.0,42.9,15.4,12.1,23.7,62.1,55.7,78.8,2.0,1.8,2.6,5.5,4.9,7.1,37.8,38.4,36.2,11.4,12.8,7.6,8.9,6.5,15.2,3.2,2.8,4.4,7.0,8.8,2.5,4.9,2.9,9.9,20.1,18.7,23.9,5.8,2.5,14.1,16.7,16.5,17.1,0.9,0.7,1.6,80.7,81.4,78.9,15572
668,15,QUÍPAMA,15580,BOYACÁ,64.6,37.9,76.3,23.3,15.8,25.9,79.1,60.6,85.7,1.2,2.0,1.0,0.3,1.1,0.0,72.9,55.2,79.2,4.9,11.3,2.6,37.8,8.8,48.2,5.2,5.2,5.2,13.1,23.0,9.6,32.2,7.2,41.2,11.7,13.3,11.2,63.6,10.6,82.4,13.3,14.4,12.9,0.4,0.5,0.3,92.8,84.2,95.8,15580
669,15,SOCOTÁ,15755,BOYACÁ,52.9,17.3,61.3,20.2,7.6,23.4,80.3,51.2,87.6,2.2,1.0,2.5,5.3,2.5,6.0,57.7,35.7,63.2,14.3,15.0,14.1,17.3,1.8,21.2,5.5,0.8,6.6,0.4,0.0,0.5,38.0,1.8,47.2,19.3,14.5,20.5,42.0,0.4,52.5,11.9,11.9,11.9,0.8,0.6,0.8,79.4,74.0,80.8,15755
670,15,SOCHA,15757,BOYACÁ,20.8,13.3,30.4,10.1,4.3,17.3,59.3,45.1,76.9,2.4,2.3,2.6,0.9,0.7,1.0,38.8,36.9,41.1,9.8,11.0,8.4,3.6,3.4,4.0,3.3,2.7,4.2,0.3,0.6,0.0,8.8,1.1,18.4,12.6,10.2,15.7,6.1,0.2,13.5,13.9,16.3,10.9,0.7,0.6,0.8,72.7,72.5,73.0,15757
671,15,SOGAMOSO,15759,BOYACÁ,10.4,8.8,22.9,5.2,4.2,14.1,36.7,33.2,66.8,1.5,1.5,1.5,3.0,3.0,2.7,29.2,28.3,36.7,4.0,4.0,3.5,1.9,1.3,7.5,2.0,1.9,2.9,0.1,0.1,0.2,0.8,0.2,6.4,10.3,10.2,11.6,1.9,0.4,14.8,13.3,13.6,10.5,0.5,0.4,1.2,79.3,78.8,83.8,15759
672,15,SOMONDOCO,15761,BOYACÁ,41.0,14.4,50.0,15.3,6.7,17.9,79.6,51.0,88.2,0.9,0.8,0.9,7.4,3.3,8.7,51.5,31.4,57.6,2.2,3.3,1.9,18.8,10.5,21.3,2.1,0.8,2.5,0.2,0.0,0.3,13.2,0.0,17.2,5.5,7.5,4.9,37.5,1.3,48.3,6.7,8.4,6.1,0.6,0.4,0.6,87.8,76.2,91.3,15761
673,15,ÚMBITA,15842,BOYACÁ,49.4,24.4,53.7,17.1,7.9,18.6,80.3,44.4,86.4,1.2,1.7,1.1,1.9,1.1,2.0,49.4,39.0,51.1,4.0,10.4,2.8,52.1,9.6,59.4,3.0,2.0,3.1,0.2,0.3,0.2,16.4,3.7,18.6,14.3,14.0,14.3,20.1,2.8,23.1,11.0,15.4,10.2,1.8,0.8,1.9,93.4,80.6,95.6,15842
674,15,VENTAQUEMADA,15861,BOYACÁ,25.7,17.1,27.4,12.3,6.7,13.5,72.8,46.8,78.2,1.6,1.9,1.6,5.3,1.2,6.2,32.1,33.9,31.7,4.2,9.1,3.2,12.4,2.4,14.5,3.8,2.7,4.1,0.6,0.3,0.7,4.0,1.5,4.5,16.6,16.7,16.6,5.5,0.8,6.5,10.3,11.9,10.0,2.5,1.2,2.8,89.8,84.1,91.0,15861
675,15,VIRACACHÁ,15879,BOYACÁ,45.1,17.9,50.3,15.2,7.6,16.7,84.1,52.9,90.3,0.9,0.6,0.9,1.8,0.0,2.2,60.8,45.9,63.8,3.2,6.4,2.6,17.9,5.1,20.4,5.1,1.3,5.9,0.6,0.0,0.8,15.1,3.8,17.3,11.2,5.1,12.4,13.4,2.5,15.6,7.8,9.6,7.4,2.4,0.0,2.9,94.3,83.4,96.4,15879
676,15,ZETAQUIRA,15897,BOYACÁ,50.7,20.1,60.8,22.6,4.9,28.7,76.0,48.7,85.6,1.4,0.7,1.6,1.5,3.2,0.9,68.0,52.8,73.2,4.6,10.5,2.6,21.4,3.9,27.5,3.3,2.7,3.5,1.5,4.4,0.4,19.2,3.7,24.6,10.3,6.6,11.6,32.3,1.5,43.1,8.9,11.5,8.0,0.8,0.5,0.9,91.2,85.3,93.2,15897
677,15,COVARACHÍA,15218,BOYACÁ,55.6,11.9,65.0,21.2,4.6,25.3,75.9,45.1,83.3,0.9,0.0,1.1,5.8,2.3,6.6,63.3,50.3,66.4,12.2,14.3,11.7,25.9,2.9,31.5,1.8,1.7,1.8,0.2,0.0,0.3,46.8,1.7,57.7,14.7,4.6,17.1,41.2,4.6,50.0,9.3,14.3,8.1,0.2,0.0,0.3,91.8,78.9,94.9,15218
678,15,CUCAITA,15224,BOYACÁ,25.9,21.8,29.0,10.5,9.4,11.3,73.9,57.3,85.8,1.0,0.5,1.4,2.8,5.2,1.0,38.7,35.4,41.0,8.7,15.0,4.2,6.2,2.1,9.1,3.7,4.7,3.0,0.1,0.2,0.0,8.3,3.5,11.8,12.7,13.1,12.3,5.5,0.5,9.1,9.1,11.7,7.3,3.4,5.6,1.9,90.1,87.3,92.1,15224
679,15,CUÍTIVA,15226,BOYACÁ,40.7,25.1,43.6,14.7,6.3,16.3,73.2,44.8,78.7,1.5,1.0,1.6,5.5,7.3,5.2,52.2,34.4,55.6,4.8,5.2,4.8,10.5,6.3,11.4,3.2,2.1,3.4,0.0,0.0,0.0,8.4,1.0,9.8,17.2,13.5,17.9,15.1,1.0,17.7,10.7,19.8,9.0,1.2,0.0,1.4,88.6,83.3,89.6,15226
680,15,CHÍQUIZA,15232,BOYACÁ,51.3,29.3,53.1,19.4,6.9,20.4,92.1,72.5,93.6,1.5,2.0,1.4,0.2,0.0,0.2,43.2,48.0,42.8,10.1,16.7,9.6,48.1,8.8,51.4,6.1,2.9,6.4,0.1,0.0,0.2,18.1,2.0,19.4,19.8,21.6,19.7,24.1,2.9,25.8,9.1,6.9,9.2,2.2,1.0,2.3,95.9,90.2,96.4,15232
681,15,CHIVOR,15236,BOYACÁ,45.8,16.2,63.1,16.1,6.1,21.2,76.6,54.5,87.7,0.8,1.0,0.8,2.7,0.0,4.0,58.3,41.9,66.5,4.9,9.6,2.5,31.3,0.0,46.9,2.4,1.5,2.8,1.5,2.0,1.3,15.8,0.0,23.7,7.4,7.1,7.6,34.3,0.0,51.4,11.9,13.1,11.3,1.0,0.5,1.3,93.6,91.4,94.7,15236
682,15,DUITAMA,15238,BOYACÁ,10.5,9.4,19.3,4.8,4.1,10.4,34.3,31.6,55.8,1.4,1.4,1.6,3.7,3.6,5.0,27.9,27.2,34.2,4.0,4.1,2.7,1.3,0.9,4.5,1.5,1.4,2.4,0.2,0.2,0.1,0.5,0.3,2.5,11.4,11.2,13.6,1.0,0.3,6.9,14.8,14.8,14.3,0.6,0.5,0.9,78.0,77.2,84.3,15238
683,15,EL COCUY,15244,BOYACÁ,49.4,28.5,74.2,13.1,11.8,15.0,71.9,60.0,89.0,1.3,0.9,1.8,3.8,2.6,5.7,60.2,49.6,75.4,19.5,17.8,22.0,7.2,2.9,13.4,5.1,2.2,9.4,2.9,4.1,1.1,37.0,15.9,67.3,16.7,11.4,24.2,13.6,1.9,30.5,8.7,11.1,5.1,1.0,0.5,1.7,91.4,86.6,98.3,15244
684,15,EL ESPINO,15248,BOYACÁ,31.3,18.4,42.8,10.0,7.7,12.2,58.8,44.8,72.4,1.0,0.8,1.2,4.4,7.5,1.4,52.6,43.9,61.1,10.6,11.3,9.9,4.9,2.3,7.5,1.9,1.9,1.8,0.4,0.6,0.2,22.7,2.3,42.4,7.7,8.6,6.9,11.3,0.6,21.7,10.4,11.3,9.5,0.9,1.3,0.6,89.3,86.4,92.1,15248
685,15,FIRAVITOBA,15272,BOYACÁ,21.7,10.0,28.9,11.3,5.8,14.7,57.2,41.9,66.5,0.9,1.1,0.8,6.7,2.3,9.4,38.4,34.3,41.0,4.8,6.8,3.6,11.8,2.8,17.4,1.4,1.5,1.4,0.4,0.6,0.3,4.7,0.1,7.4,12.4,9.5,14.2,7.3,0.5,11.5,9.7,11.0,8.8,0.6,0.4,0.7,82.1,76.8,85.3,15272
686,15,FLORESTA,15276,BOYACÁ,43.9,24.3,54.7,17.6,11.5,20.8,76.2,59.1,85.2,0.5,0.3,0.7,3.0,5.2,1.8,60.2,50.1,65.5,10.0,12.1,8.9,15.2,4.7,20.7,2.4,0.8,3.3,0.1,0.3,0.0,23.1,3.1,33.6,13.1,9.7,14.8,15.0,0.8,22.5,7.7,8.7,7.3,0.4,0.8,0.1,89.4,81.6,93.4,15276
687,15,GACHANTIVÁ,15293,BOYACÁ,51.2,21.4,58.8,17.0,5.7,20.1,76.6,47.6,84.5,0.9,1.4,0.8,22.4,15.2,24.3,39.4,37.6,39.8,5.6,9.0,4.7,32.0,1.9,40.2,2.0,1.9,2.1,0.4,0.5,0.4,22.4,0.5,28.4,12.1,10.5,12.5,35.5,0.0,45.2,9.1,13.8,7.8,1.6,0.0,2.1,89.0,81.4,91.0,15293
688,15,GÁMEZA,15296,BOYACÁ,43.7,26.6,51.0,14.1,11.7,15.3,80.1,64.1,87.5,1.4,1.7,1.3,3.9,3.0,4.2,52.8,45.7,56.2,11.4,12.8,10.7,22.3,4.6,30.5,3.7,1.1,4.8,0.1,0.0,0.1,8.9,0.4,12.8,16.9,12.4,19.0,7.9,0.7,11.2,14.0,14.6,13.7,0.8,0.2,1.1,82.3,77.8,84.3,15296
689,15,GARAGOA,15299,BOYACÁ,20.3,12.2,47.7,8.4,6.5,14.3,57.1,47.4,88.2,1.1,1.0,1.2,3.6,3.3,4.7,35.8,31.6,49.2,3.9,4.3,2.5,5.3,0.8,19.9,2.0,1.5,3.8,0.6,0.6,0.6,4.4,0.6,16.7,9.8,9.6,10.3,13.8,0.5,57.0,12.0,12.2,11.1,0.8,0.7,1.1,84.2,81.8,91.6,15299
690,15,GUACAMAYAS,15317,BOYACÁ,30.4,18.7,36.3,11.7,6.4,14.3,63.4,45.7,71.9,0.7,1.4,0.4,1.2,1.8,0.9,49.2,42.0,52.6,8.0,15.1,4.6,9.2,1.4,12.9,2.4,5.0,1.1,0.0,0.0,0.0,16.9,2.3,23.9,14.1,12.3,14.9,18.7,0.5,27.4,11.3,13.7,10.1,0.6,0.0,0.9,89.0,84.5,91.2,15317
691,15,GUATEQUE,15322,BOYACÁ,19.4,13.8,42.3,9.8,6.8,21.5,55.1,48.1,82.2,1.1,1.0,1.4,6.2,6.3,6.1,29.7,26.8,41.1,4.7,5.1,3.2,8.4,2.9,29.7,1.5,1.6,1.1,1.1,1.1,0.8,5.5,1.5,21.3,10.0,10.4,8.8,7.7,0.5,35.6,10.7,11.4,7.9,1.1,1.1,1.0,82.8,80.7,90.9,15322
692,15,GUAYATÁ,15325,BOYACÁ,36.1,10.7,48.3,17.7,9.6,21.6,78.1,51.2,91.0,0.8,1.0,0.7,6.3,1.2,8.8,41.0,26.6,47.9,4.3,5.3,3.8,20.4,4.1,28.3,1.4,2.4,0.9,0.5,0.7,0.5,24.6,1.2,35.8,7.9,8.6,7.6,21.1,0.2,31.1,7.4,10.8,5.8,0.9,0.7,1.0,89.8,77.8,95.5,15325
693,15,IZA,15362,BOYACÁ,24.8,16.2,37.6,8.2,6.5,10.8,52.2,43.5,65.6,1.8,1.4,2.5,5.8,5.1,6.8,42.0,37.7,48.7,8.9,10.7,6.1,7.9,4.9,12.5,1.0,0.2,2.2,0.7,0.9,0.4,4.8,2.3,8.6,13.8,10.7,18.6,7.8,0.9,18.3,17.1,17.0,17.2,0.8,0.9,0.7,82.7,82.3,83.2,15362
694,15,JENESANO,15367,BOYACÁ,38.8,17.6,46.6,19.0,7.1,23.5,79.0,49.7,90.0,1.6,2.0,1.5,0.8,1.5,0.6,49.2,34.6,54.7,5.3,9.0,3.9,14.0,3.4,18.0,3.6,2.4,4.0,0.2,0.3,0.1,10.2,0.5,13.8,12.8,13.2,12.6,16.7,0.8,22.6,7.5,10.3,6.4,1.3,0.3,1.7,89.8,80.2,93.4,15367
695,15,JERICÓ,15368,BOYACÁ,64.7,26.2,79.6,24.7,8.6,30.4,83.0,60.1,90.9,1.5,1.2,1.6,2.3,0.9,2.8,77.6,58.6,84.3,15.0,15.3,14.9,39.9,2.1,53.0,4.2,2.1,4.9,1.2,0.0,1.6,52.6,8.0,68.1,12.5,12.6,12.4,44.3,0.9,59.4,9.8,14.7,8.0,0.4,0.0,0.5,90.2,77.3,94.7,15368
696,15,VILLA DE LEYVA,15407,BOYACÁ,15.2,11.6,19.6,6.9,5.1,9.0,43.7,33.3,56.1,2.0,2.2,1.8,4.0,2.8,5.4,19.8,17.5,22.5,8.5,11.5,4.9,2.8,1.6,4.3,2.6,2.5,2.7,0.8,0.5,1.1,3.1,0.4,6.3,11.6,8.7,15.1,3.9,0.8,7.6,16.2,19.1,12.7,1.3,1.3,1.4,81.4,79.9,83.1,15407
697,15,MACANAL,15425,BOYACÁ,28.9,6.3,37.6,14.9,4.9,18.5,73.1,41.0,84.8,1.0,0.8,1.1,0.6,0.3,0.7,37.3,24.2,42.1,2.8,5.4,1.8,6.6,1.9,8.3,2.8,1.1,3.5,0.5,0.3,0.6,8.5,0.0,11.6,13.8,12.2,14.4,23.2,0.8,31.3,10.1,10.6,10.0,1.1,0.3,1.4,88.6,79.1,92.1,15425
698,15,MARIPÍ,15442,BOYACÁ,67.0,27.8,72.9,28.1,6.5,31.6,84.6,47.8,90.5,1.3,0.4,1.4,11.9,1.2,13.7,52.1,46.2,53.0,4.1,6.9,3.7,35.1,4.9,39.9,4.0,3.6,4.0,0.5,1.6,0.3,19.5,4.0,22.0,17.6,19.0,17.4,71.8,2.0,83.0,10.8,9.7,11.0,1.2,0.4,1.4,93.1,85.0,94.4,15442
699,15,MIRAFLORES,15455,BOYACÁ,21.1,11.7,35.0,12.3,8.1,18.5,61.3,46.9,83.1,0.8,0.7,0.9,2.6,1.7,4.0,32.1,31.1,33.7,4.5,6.3,1.8,3.3,0.8,6.9,1.9,1.3,2.9,2.1,3.5,0.1,3.9,1.9,7.0,10.6,7.4,15.4,13.2,0.9,31.8,10.1,11.5,8.1,0.7,0.7,0.6,84.0,80.2,89.7,15455
700,15,MONGUA,15464,BOYACÁ,50.7,33.4,65.6,15.1,11.5,18.3,72.3,55.4,87.1,1.7,1.7,1.7,17.9,18.3,17.7,64.8,58.9,70.0,11.0,12.7,9.6,25.0,6.8,40.8,3.4,2.4,4.2,0.6,0.2,0.9,28.5,3.9,49.9,16.9,16.5,17.3,15.5,0.3,28.7,11.2,12.5,10.0,0.9,0.5,1.3,85.5,79.9,90.4,15464
701,15,MONGUÍ,15466,BOYACÁ,28.8,20.4,41.3,13.7,9.1,20.9,61.1,50.8,77.2,1.7,1.7,1.7,3.7,3.8,3.6,44.2,39.8,51.1,9.2,10.8,6.8,6.0,2.4,11.5,4.3,2.7,6.8,0.4,0.5,0.2,8.1,3.2,15.8,13.7,10.9,18.1,5.7,0.8,13.2,14.5,15.2,13.6,0.8,0.2,1.7,86.9,86.9,87.0,15466
702,15,MONIQUIRÁ,15469,BOYACÁ,27.1,12.8,43.5,15.3,7.8,23.8,59.4,41.3,80.0,1.6,1.3,1.9,2.9,3.2,2.6,29.2,23.3,35.9,4.7,6.5,2.7,12.1,4.4,20.9,3.8,2.2,5.6,0.6,0.4,0.8,4.3,0.3,8.9,11.1,10.5,11.7,20.4,0.6,42.9,12.4,14.1,10.4,1.2,0.9,1.6,85.7,81.4,90.6,15469
703,15,MOTAVITA,15476,BOYACÁ,49.8,18.6,54.7,12.4,7.4,13.2,71.7,48.9,75.1,1.8,0.5,1.9,2.7,7.4,2.0,64.4,33.0,69.1,8.9,12.2,8.3,26.4,4.3,29.7,3.9,0.5,4.5,0.5,0.0,0.6,11.9,1.1,13.5,16.0,22.3,15.1,35.8,3.2,40.8,13.2,16.0,12.8,0.8,0.5,0.8,89.3,82.4,90.4,15476
704,15,MUZO,15480,BOYACÁ,40.7,35.7,50.8,17.8,12.9,26.1,70.6,61.5,86.1,0.7,0.8,0.5,7.8,7.9,7.6,39.8,50.3,22.1,9.1,12.9,2.7,23.0,9.1,46.5,2.7,3.0,2.3,9.7,13.0,4.0,14.3,5.7,29.1,19.3,20.4,17.4,34.5,6.6,82.1,10.4,11.0,9.2,1.1,0.9,1.3,86.4,85.6,87.8,15480
705,15,NOBSA,15491,BOYACÁ,10.5,8.7,11.4,5.4,4.0,6.1,41.7,32.4,46.5,1.2,1.5,1.1,3.2,4.4,2.5,31.1,28.0,32.7,3.5,5.6,2.4,1.2,0.6,1.5,2.4,2.1,2.5,0.2,0.1,0.2,0.5,0.2,0.6,10.7,9.3,11.3,0.8,0.3,1.1,13.0,14.0,12.5,0.6,0.3,0.8,79.6,81.3,78.7,15491
706,15,NUEVO COLÓN,15494,BOYACÁ,46.2,19.2,52.7,12.9,5.4,14.7,76.3,51.0,82.3,2.0,1.6,2.1,9.4,3.2,10.8,49.1,32.8,53.0,5.7,11.8,4.2,30.4,9.6,35.3,5.5,3.5,5.9,1.2,1.0,1.2,12.9,1.3,15.6,16.1,18.2,15.6,19.8,0.6,24.3,9.8,10.5,9.6,1.5,0.6,1.7,94.2,91.7,94.7,15494
707,15,OICATÁ,15500,BOYACÁ,22.8,11.3,24.7,11.3,6.7,12.1,60.6,38.8,64.3,1.7,3.7,1.4,9.9,13.4,9.3,26.1,24.6,26.4,5.8,19.4,3.5,7.4,9.0,7.1,1.2,0.7,1.3,0.3,0.7,0.3,8.2,0.0,9.6,18.1,14.2,18.8,5.0,2.2,5.5,13.5,11.9,13.8,1.0,0.0,1.1,80.3,80.6,80.3,15500
708,15,OTANCHE,15507,BOYACÁ,44.7,29.9,58.2,19.0,11.2,25.9,73.2,56.2,88.3,1.7,1.0,2.3,3.3,2.7,3.8,31.0,32.1,30.0,5.8,9.1,2.8,42.6,4.1,76.8,4.0,2.0,5.8,18.4,38.2,0.9,17.0,1.9,30.4,14.0,14.7,13.5,44.1,4.2,79.4,12.5,13.4,11.8,1.9,1.2,2.4,86.6,84.8,88.2,15507
